model:  21
model depth: 10^{10}g/cc
relative accuracy in total stellar mass SMASS .1000000E-06
central grav.mass density [g/cc] .1000000E+16
stellar mass [g] .3685329E+34 stellr mass [M_{sun}]    0.185E+01
g14 - gravitational acceleration in 10^{14} cm/s^2 .2116947E+01
radius .1245748E+07
spatialKnotsNumber:   1143                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
 sigma = 0.700000E+00
The model does not account for superfluidity                                                                                                                                                            
#
    1143
       5
   time           timeInYear       radius         rho            temperature     capacity       conductivity       sources
   0.789333E+14   0.250130E+07   0.121373E+07   0.829769E+12    0.40295949E+04   0.677378E+14   0.173787E+21  -0.154251E-21  -0.544033E+25
   0.789333E+14   0.250130E+07   0.121377E+07   0.819308E+12    0.40295493E+04   0.671049E+14   0.173325E+21  -0.154975E-21  -0.543983E+25
   0.789333E+14   0.250130E+07   0.121380E+07   0.809020E+12    0.40295041E+04   0.664720E+14   0.172844E+21  -0.155698E-21  -0.543871E+25
   0.789333E+14   0.250130E+07   0.121383E+07   0.798733E+12    0.40294586E+04   0.658283E+14   0.172387E+21  -0.156431E-21  -0.543931E+25
   0.789333E+14   0.250130E+07   0.121387E+07   0.788965E+12    0.40294150E+04   0.652066E+14   0.171932E+21  -0.157138E-21  -0.543875E+25
   0.789333E+14   0.250130E+07   0.121390E+07   0.779017E+12    0.40293702E+04   0.645625E+14   0.171480E+21  -0.157867E-21  -0.543790E+25
   0.789333E+14   0.250130E+07   0.121393E+07   0.769235E+12    0.40293258E+04   0.639179E+14   0.171008E+21  -0.158594E-21  -0.543882E+25
   0.789333E+14   0.250130E+07   0.121396E+07   0.759454E+12    0.40292810E+04   0.632618E+14   0.170561E+21  -0.159331E-21  -0.543794E+25
   0.789333E+14   0.250130E+07   0.121400E+07   0.750166E+12    0.40292381E+04   0.626275E+14   0.170116E+21  -0.160041E-21  -0.543741E+25
   0.789333E+14   0.250130E+07   0.121403E+07   0.740711E+12    0.40291941E+04   0.619699E+14   0.169652E+21  -0.160774E-21  -0.543772E+25
   0.789333E+14   0.250130E+07   0.121406E+07   0.731416E+12    0.40291504E+04   0.613114E+14   0.169211E+21  -0.161504E-21  -0.543684E+25
   0.789333E+14   0.250130E+07   0.121409E+07   0.722125E+12    0.40291064E+04   0.606405E+14   0.168752E+21  -0.162245E-21  -0.543708E+25
   0.789333E+14   0.250130E+07   0.121413E+07   0.713291E+12    0.40290641E+04   0.599903E+14   0.168310E+21  -0.162959E-21  -0.543644E+25
   0.789333E+14   0.250130E+07   0.121416E+07   0.704309E+12    0.40290208E+04   0.593165E+14   0.167856E+21  -0.163695E-21  -0.543644E+25
   0.789333E+14   0.250130E+07   0.121419E+07   0.695493E+12    0.40289778E+04   0.586418E+14   0.167425E+21  -0.164427E-21  -0.543635E+25
   0.789333E+14   0.250130E+07   0.121422E+07   0.686684E+12    0.40289345E+04   0.579538E+14   0.166975E+21  -0.165170E-21  -0.543658E+25
   0.789333E+14   0.250130E+07   0.121425E+07   0.678272E+12    0.40288926E+04   0.572833E+14   0.166528E+21  -0.165888E-21  -0.543574E+25
   0.789333E+14   0.250130E+07   0.121428E+07   0.669754E+12    0.40288498E+04   0.565901E+14   0.166084E+21  -0.166625E-21  -0.543587E+25
   0.789333E+14   0.250130E+07   0.121432E+07   0.661417E+12    0.40288074E+04   0.558972E+14   0.165642E+21  -0.167357E-21  -0.543480E+25
   0.789333E+14   0.250130E+07   0.121435E+07   0.653092E+12    0.40287646E+04   0.551900E+14   0.165202E+21  -0.168098E-21  -0.543565E+25
   0.789333E+14   0.250130E+07   0.121438E+07   0.645068E+12    0.40287227E+04   0.544932E+14   0.164764E+21  -0.168821E-21  -0.543470E+25
   0.789333E+14   0.250130E+07   0.121441E+07   0.637006E+12    0.40286801E+04   0.537771E+14   0.164329E+21  -0.169558E-21  -0.543460E+25
   0.789333E+14   0.250130E+07   0.121444E+07   0.629161E+12    0.40286380E+04   0.530641E+14   0.163896E+21  -0.170285E-21  -0.543486E+25
   0.789333E+14   0.250130E+07   0.121447E+07   0.621334E+12    0.40285953E+04   0.523359E+14   0.163465E+21  -0.171020E-21  -0.543461E+25
   0.789333E+14   0.250130E+07   0.121450E+07   0.613658E+12    0.40285527E+04   0.516041E+14   0.163018E+21  -0.171750E-21  -0.543404E+25
   0.789333E+14   0.250130E+07   0.121453E+07   0.606052E+12    0.40285098E+04   0.508610E+14   0.162592E+21  -0.172483E-21  -0.543344E+25
   0.789333E+14   0.250130E+07   0.121456E+07   0.598718E+12    0.40284675E+04   0.501261E+14   0.162168E+21  -0.173199E-21  -0.543365E+25
   0.789333E+14   0.250130E+07   0.121460E+07   0.591408E+12    0.40284244E+04   0.493747E+14   0.161727E+21  -0.173923E-21  -0.543321E+25
   0.789333E+14   0.250130E+07   0.121462E+07   0.588015E+12    0.40284041E+04   0.490190E+14   0.161421E+21  -0.174261E-21  -0.543344E+25
   0.789333E+14   0.250130E+07   0.121465E+07   0.582698E+12    0.40283718E+04   0.484526E+14   0.161155E+21  -0.174797E-21  -0.543260E+25
   0.789333E+14   0.250130E+07   0.121467E+07   0.577563E+12    0.40283400E+04   0.478944E+14   0.160852E+21  -0.175318E-21  -0.543337E+25
   0.789333E+14   0.250130E+07   0.121469E+07   0.572439E+12    0.40283077E+04   0.473260E+14   0.160531E+21  -0.175844E-21  -0.543285E+25
   0.789333E+14   0.250130E+07   0.121472E+07   0.568119E+12    0.40282799E+04   0.468373E+14   0.160249E+21  -0.176290E-21  -0.543221E+25
   0.789333E+14   0.250130E+07   0.121474E+07   0.563479E+12    0.40282495E+04   0.463024E+14   0.159968E+21  -0.176774E-21  -0.543216E+25
   0.789333E+14   0.250130E+07   0.121476E+07   0.559015E+12    0.40282197E+04   0.457775E+14   0.159688E+21  -0.177243E-21  -0.543208E+25
   0.789333E+14   0.250130E+07   0.121478E+07   0.554558E+12    0.40281893E+04   0.452427E+14   0.159409E+21  -0.177716E-21  -0.543214E+25
   0.789333E+14   0.250130E+07   0.121481E+07   0.550546E+12    0.40281614E+04   0.447518E+14   0.159149E+21  -0.178144E-21  -0.543226E+25
   0.789333E+14   0.250130E+07   0.121483E+07   0.546396E+12    0.40281319E+04   0.442339E+14   0.158890E+21  -0.178591E-21  -0.543209E+25
   0.789333E+14   0.250130E+07   0.121485E+07   0.542418E+12    0.40281030E+04   0.437272E+14   0.158613E+21  -0.179022E-21  -0.543118E+25
   0.789333E+14   0.250130E+07   0.121487E+07   0.538443E+12    0.40280735E+04   0.432105E+14   0.158356E+21  -0.179456E-21  -0.543247E+25
   0.789333E+14   0.250130E+07   0.121489E+07   0.534532E+12    0.40280438E+04   0.426913E+14   0.158100E+21  -0.179887E-21  -0.543094E+25
   0.789333E+14   0.250130E+07   0.121491E+07   0.530681E+12    0.40280139E+04   0.421691E+14   0.157844E+21  -0.180313E-21  -0.543119E+25
   0.789333E+14   0.250130E+07   0.121494E+07   0.527003E+12    0.40279846E+04   0.416595E+14   0.157589E+21  -0.180724E-21  -0.543189E+25
   0.789333E+14   0.250130E+07   0.121496E+07   0.523327E+12    0.40279547E+04   0.411388E+14   0.157353E+21  -0.181137E-21  -0.543088E+25
   0.789333E+14   0.250130E+07   0.121498E+07   0.519379E+12    0.40279218E+04   0.405664E+14   0.157100E+21  -0.181584E-21  -0.543179E+25
   0.789333E+14   0.250130E+07   0.121500E+07   0.515672E+12    0.40278901E+04   0.400157E+14   0.156829E+21  -0.182007E-21  -0.543035E+25
   0.789333E+14   0.250130E+07   0.121503E+07   0.512145E+12    0.40278592E+04   0.394790E+14   0.156577E+21  -0.182411E-21  -0.543214E+25
   0.789333E+14   0.250130E+07   0.121505E+07   0.508618E+12    0.40278275E+04   0.389289E+14   0.156344E+21  -0.182819E-21  -0.542965E+25
   0.789333E+14   0.250130E+07   0.121507E+07   0.504456E+12    0.40277890E+04   0.382614E+14   0.156058E+21  -0.183303E-21  -0.543107E+25
   0.789333E+14   0.250130E+07   0.121510E+07   0.500738E+12    0.40277536E+04   0.376469E+14   0.155791E+21  -0.183740E-21  -0.543024E+25
   0.789333E+14   0.250130E+07   0.121512E+07   0.497220E+12    0.40277193E+04   0.370485E+14   0.155525E+21  -0.184155E-21  -0.543113E+25
   0.789333E+14   0.250130E+07   0.121515E+07   0.493698E+12    0.40276839E+04   0.364315E+14   0.155277E+21  -0.184574E-21  -0.543024E+25
   0.789333E+14   0.250130E+07   0.121518E+07   0.488913E+12    0.40276343E+04   0.355615E+14   0.154977E+21  -0.185147E-21  -0.542941E+25
   0.789333E+14   0.250130E+07   0.121521E+07   0.484934E+12    0.40275916E+04   0.348073E+14   0.154643E+21  -0.185628E-21  -0.543037E+25
   0.789333E+14   0.250130E+07   0.121524E+07   0.481201E+12    0.40275504E+04   0.340716E+14   0.154363E+21  -0.186083E-21  -0.543022E+25
   0.789333E+14   0.250130E+07   0.121527E+07   0.477459E+12    0.40275077E+04   0.333036E+14   0.154083E+21  -0.186542E-21  -0.542952E+25
   0.789333E+14   0.250130E+07   0.121531E+07   0.469407E+12    0.40274114E+04   0.315291E+14   0.153632E+21  -0.187541E-21  -0.542990E+25
   0.789333E+14   0.250130E+07   0.121536E+07   0.463961E+12    0.40273427E+04   0.302139E+14   0.153113E+21  -0.188226E-21  -0.542941E+25
   0.789333E+14   0.250130E+07   0.121541E+07   0.458995E+12    0.40272772E+04   0.289120E+14   0.152701E+21  -0.188857E-21  -0.542931E+25
   0.789333E+14   0.250130E+07   0.121546E+07   0.453995E+12    0.40272085E+04   0.274768E+14   0.152291E+21  -0.189498E-21  -0.542907E+25
   0.789333E+14   0.250130E+07   0.121551E+07   0.451534E+12    0.40271737E+04   0.267135E+14   0.151985E+21  -0.189816E-21  -0.542918E+25
   0.789333E+14   0.250130E+07   0.121554E+07   0.447824E+12    0.40271199E+04   0.254753E+14   0.151748E+21  -0.190299E-21  -0.542891E+25
   0.789333E+14   0.250130E+07   0.121558E+07   0.444336E+12    0.40270678E+04   0.241916E+14   0.151444E+21  -0.190756E-21  -0.542861E+25
   0.789333E+14   0.250130E+07   0.121562E+07   0.440834E+12    0.40270140E+04   0.227492E+14   0.151141E+21  -0.191218E-21  -0.542893E+25
   0.789333E+14   0.250130E+07   0.121566E+07   0.437293E+12    0.40269581E+04   0.210730E+14   0.150855E+21  -0.191689E-21  -0.542873E+25
   0.789333E+14   0.250130E+07   0.121570E+07   0.433871E+12    0.40269026E+04   0.191406E+14   0.150554E+21  -0.192147E-21  -0.542778E+25
   0.789333E+14   0.250130E+07   0.121574E+07   0.430631E+12    0.40268487E+04   0.142518E+13   0.150255E+21  -0.192583E-21  -0.542706E+25
   0.789333E+14   0.250130E+07   0.121578E+07   0.427379E+12    0.40267933E+04   0.141799E+13   0.152054E+21  -0.193025E-21  -0.542791E+25
   0.789333E+14   0.250130E+07   0.121583E+07   0.423771E+12    0.40267301E+04   0.140999E+13   0.151248E+21  -0.193518E-21  -0.542768E+25
   0.789333E+14   0.250130E+07   0.121587E+07   0.420437E+12    0.40266703E+04   0.140258E+13   0.150418E+21  -0.193977E-21  -0.542748E+25
   0.789333E+14   0.250130E+07   0.121591E+07   0.417266E+12    0.40266121E+04   0.139551E+13   0.149646E+21  -0.194417E-21  -0.542759E+25
   0.789333E+14   0.250130E+07   0.121596E+07   0.414085E+12    0.40265523E+04   0.138840E+13   0.148882E+21  -0.194861E-21  -0.542766E+25
   0.789333E+14   0.250130E+07   0.121600E+07   0.410395E+12    0.40264814E+04   0.138013E+13   0.148061E+21  -0.195380E-21  -0.542805E+25
   0.789333E+14   0.250130E+07   0.121605E+07   0.407051E+12    0.40264156E+04   0.137261E+13   0.147217E+21  -0.195854E-21  -0.542788E+25
   0.789333E+14   0.250130E+07   0.121610E+07   0.403859E+12    0.40263513E+04   0.136542E+13   0.146430E+21  -0.196310E-21  -0.542785E+25
   0.789333E+14   0.250130E+07   0.121615E+07   0.400655E+12    0.40262856E+04   0.137298E+13   0.145652E+21  -0.196770E-21  -0.542770E+25
   0.789333E+14   0.250130E+07   0.121620E+07   0.396832E+12    0.40262054E+04   0.136422E+13   0.146391E+21  -0.197325E-21  -0.542734E+25
   0.789333E+14   0.250130E+07   0.121625E+07   0.393407E+12    0.40261320E+04   0.135635E+13   0.145504E+21  -0.197825E-21  -0.542790E+25
   0.789333E+14   0.250130E+07   0.121631E+07   0.390125E+12    0.40260602E+04   0.134878E+13   0.144674E+21  -0.198309E-21  -0.542807E+25
   0.789333E+14   0.250130E+07   0.121636E+07   0.386832E+12    0.40259868E+04   0.134117E+13   0.143868E+21  -0.198797E-21  -0.542885E+25
   0.789333E+14   0.250130E+07   0.121643E+07   0.380505E+12    0.40258422E+04   0.132649E+13   0.142668E+21  -0.199747E-21  -0.542881E+25
   0.789333E+14   0.250130E+07   0.121651E+07   0.375888E+12    0.40257336E+04   0.131572E+13   0.141313E+21  -0.200450E-21  -0.542881E+25
   0.789333E+14   0.250130E+07   0.121659E+07   0.371495E+12    0.40256280E+04   0.130543E+13   0.140183E+21  -0.201125E-21  -0.542889E+25
   0.789333E+14   0.250130E+07   0.121667E+07   0.367078E+12    0.40255196E+04   0.129505E+13   0.139071E+21  -0.201812E-21  -0.542884E+25
   0.789333E+14   0.250130E+07   0.121675E+07   0.362412E+12    0.40254027E+04   0.128403E+13   0.137935E+21  -0.202546E-21  -0.542891E+25
   0.789333E+14   0.250130E+07   0.121683E+07   0.357962E+12    0.40252891E+04   0.127349E+13   0.136777E+21  -0.203254E-21  -0.542900E+25
   0.789333E+14   0.250130E+07   0.121691E+07   0.353684E+12    0.40251780E+04   0.126330E+13   0.135664E+21  -0.203943E-21  -0.542928E+25
   0.789333E+14   0.250130E+07   0.121700E+07   0.349389E+12    0.40250646E+04   0.125304E+13   0.134582E+21  -0.204642E-21  -0.542941E+25
   0.789333E+14   0.250130E+07   0.121708E+07   0.344999E+12    0.40249468E+04   0.124250E+13   0.133465E+21  -0.205365E-21  -0.542960E+25
   0.789333E+14   0.250130E+07   0.121717E+07   0.340723E+12    0.40248303E+04   0.123220E+13   0.132354E+21  -0.206078E-21  -0.542952E+25
   0.789333E+14   0.250130E+07   0.121725E+07   0.336577E+12    0.40247158E+04   0.122217E+13   0.131261E+21  -0.206777E-21  -0.542949E+25
   0.789333E+14   0.250130E+07   0.121734E+07   0.332420E+12    0.40245994E+04   0.121207E+13   0.130186E+21  -0.207486E-21  -0.542953E+25
   0.789333E+14   0.250130E+07   0.121743E+07   0.328283E+12    0.40244822E+04   0.120197E+13   0.129103E+21  -0.208200E-21  -0.542946E+25
   0.789333E+14   0.250130E+07   0.121751E+07   0.324186E+12    0.40243646E+04   0.120514E+13   0.129450E+21  -0.208915E-21  -0.542968E+25
   0.789333E+14   0.250130E+07   0.121760E+07   0.320190E+12    0.40242487E+04   0.119520E+13   0.128380E+21  -0.209621E-21  -0.543011E+25
   0.789333E+14   0.250130E+07   0.121769E+07   0.316187E+12    0.40241312E+04   0.118520E+13   0.127315E+21  -0.210337E-21  -0.542976E+25
   0.789333E+14   0.250130E+07   0.121777E+07   0.312280E+12    0.40240153E+04   0.117540E+13   0.126257E+21  -0.211044E-21  -0.542996E+25
   0.789333E+14   0.250130E+07   0.121786E+07   0.308364E+12    0.40238981E+04   0.116554E+13   0.125204E+21  -0.211761E-21  -0.543006E+25
   0.789333E+14   0.250130E+07   0.121795E+07   0.304531E+12    0.40237821E+04   0.115584E+13   0.124157E+21  -0.212471E-21  -0.543002E+25
   0.789333E+14   0.250130E+07   0.121803E+07   0.300693E+12    0.40236649E+04   0.114610E+13   0.123116E+21  -0.213190E-21  -0.543049E+25
   0.789333E+14   0.250130E+07   0.121812E+07   0.296995E+12    0.40235508E+04   0.113666E+13   0.122093E+21  -0.213892E-21  -0.543019E+25
   0.789333E+14   0.250130E+07   0.121821E+07   0.293261E+12    0.40234347E+04   0.114046E+13   0.122508E+21  -0.214609E-21  -0.543063E+25
   0.789333E+14   0.250130E+07   0.121829E+07   0.289597E+12    0.40233196E+04   0.113093E+13   0.121483E+21  -0.215320E-21  -0.543038E+25
   0.789333E+14   0.250130E+07   0.121838E+07   0.285931E+12    0.40232035E+04   0.112135E+13   0.120455E+21  -0.216041E-21  -0.543067E+25
   0.789333E+14   0.250130E+07   0.121846E+07   0.282424E+12    0.40230914E+04   0.111215E+13   0.119454E+21  -0.216738E-21  -0.543084E+25
   0.789333E+14   0.250130E+07   0.121855E+07   0.278869E+12    0.40229768E+04   0.110278E+13   0.118459E+21  -0.217454E-21  -0.543131E+25
   0.789333E+14   0.250130E+07   0.121863E+07   0.275376E+12    0.40228633E+04   0.109354E+13   0.117461E+21  -0.218164E-21  -0.543130E+25
   0.789333E+14   0.250130E+07   0.121872E+07   0.271884E+12    0.40227487E+04   0.108426E+13   0.116469E+21  -0.218884E-21  -0.543169E+25
   0.789333E+14   0.250130E+07   0.121880E+07   0.268554E+12    0.40226385E+04   0.107537E+13   0.115503E+21  -0.219578E-21  -0.543170E+25
   0.789333E+14   0.250130E+07   0.121889E+07   0.265171E+12    0.40225257E+04   0.106631E+13   0.114544E+21  -0.220291E-21  -0.543183E+25
   0.789333E+14   0.250130E+07   0.121897E+07   0.261849E+12    0.40224138E+04   0.105737E+13   0.113582E+21  -0.220999E-21  -0.543199E+25
   0.789333E+14   0.250130E+07   0.121905E+07   0.258526E+12    0.40223010E+04   0.104840E+13   0.112617E+21  -0.221716E-21  -0.543168E+25
   0.789333E+14   0.250130E+07   0.121914E+07   0.255361E+12    0.40221926E+04   0.103981E+13   0.111677E+21  -0.222407E-21  -0.543229E+25
   0.789333E+14   0.250130E+07   0.121922E+07   0.252146E+12    0.40220814E+04   0.103105E+13   0.110753E+21  -0.223117E-21  -0.543212E+25
   0.789333E+14   0.250130E+07   0.121930E+07   0.248988E+12    0.40219713E+04   0.103412E+13   0.111076E+21  -0.223822E-21  -0.543238E+25
   0.789333E+14   0.250130E+07   0.121938E+07   0.245831E+12    0.40218602E+04   0.102535E+13   0.110144E+21  -0.224535E-21  -0.543223E+25
   0.789333E+14   0.250130E+07   0.121947E+07   0.242820E+12    0.40217533E+04   0.101695E+13   0.109218E+21  -0.225223E-21  -0.543275E+25
   0.789333E+14   0.250130E+07   0.121955E+07   0.239764E+12    0.40216439E+04   0.100839E+13   0.108317E+21  -0.225929E-21  -0.543257E+25
   0.789333E+14   0.250130E+07   0.121963E+07   0.236764E+12    0.40215354E+04   0.999948E+12   0.107405E+21  -0.226630E-21  -0.543275E+25
   0.789333E+14   0.250130E+07   0.121971E+07   0.233765E+12    0.40214259E+04   0.991475E+12   0.106499E+21  -0.227339E-21  -0.543288E+25
   0.789333E+14   0.250130E+07   0.121979E+07   0.230901E+12    0.40213204E+04   0.983348E+12   0.105609E+21  -0.228023E-21  -0.543314E+25
   0.789333E+14   0.250130E+07   0.121987E+07   0.227997E+12    0.40212124E+04   0.975074E+12   0.104734E+21  -0.228725E-21  -0.543320E+25
   0.789333E+14   0.250130E+07   0.121995E+07   0.225148E+12    0.40211055E+04   0.966924E+12   0.103857E+21  -0.229421E-21  -0.543330E+25
   0.789333E+14   0.250130E+07   0.122003E+07   0.222300E+12    0.40209975E+04   0.958742E+12   0.102979E+21  -0.230125E-21  -0.543336E+25
   0.789333E+14   0.250130E+07   0.122011E+07   0.219574E+12    0.40208932E+04   0.950878E+12   0.102124E+21  -0.230806E-21  -0.543445E+25
   0.789333E+14   0.250130E+07   0.122019E+07   0.216814E+12    0.40207865E+04   0.942883E+12   0.101275E+21  -0.231503E-21  -0.543397E+25
   0.789333E+14   0.250130E+07   0.122027E+07   0.214108E+12    0.40206809E+04   0.935013E+12   0.100425E+21  -0.232194E-21  -0.543431E+25
   0.789333E+14   0.250130E+07   0.122035E+07   0.211403E+12    0.40205743E+04   0.927112E+12   0.995817E+20  -0.232892E-21  -0.543464E+25
   0.789333E+14   0.250130E+07   0.122043E+07   0.208809E+12    0.40204710E+04   0.939654E+12   0.987527E+20  -0.233569E-21  -0.543460E+25
   0.789333E+14   0.250130E+07   0.122051E+07   0.206186E+12    0.40203655E+04   0.931759E+12   0.100074E+21  -0.234261E-21  -0.543460E+25
   0.789333E+14   0.250130E+07   0.122058E+07   0.203616E+12    0.40202611E+04   0.923991E+12   0.992371E+20  -0.234947E-21  -0.543487E+25
   0.789333E+14   0.250130E+07   0.122066E+07   0.201047E+12    0.40201557E+04   0.916192E+12   0.984065E+20  -0.235640E-21  -0.543496E+25
   0.789333E+14   0.250130E+07   0.122074E+07   0.198578E+12    0.40200534E+04   0.908667E+12   0.975827E+20  -0.236312E-21  -0.543519E+25
   0.789333E+14   0.250130E+07   0.122082E+07   0.196085E+12    0.40199489E+04   0.901036E+12   0.967724E+20  -0.236999E-21  -0.543526E+25
   0.789333E+14   0.250130E+07   0.122090E+07   0.193643E+12    0.40198456E+04   0.893532E+12   0.959620E+20  -0.237679E-21  -0.543554E+25
   0.789333E+14   0.250130E+07   0.122097E+07   0.191202E+12    0.40197412E+04   0.885997E+12   0.951583E+20  -0.238365E-21  -0.543526E+25
   0.789333E+14   0.250130E+07   0.122105E+07   0.188853E+12    0.40196397E+04   0.878717E+12   0.943615E+20  -0.239033E-21  -0.543558E+25
   0.789333E+14   0.250130E+07   0.122113E+07   0.186483E+12    0.40195363E+04   0.871341E+12   0.935778E+20  -0.239714E-21  -0.543578E+25
   0.789333E+14   0.250130E+07   0.122121E+07   0.184163E+12    0.40194339E+04   0.864090E+12   0.927943E+20  -0.240388E-21  -0.543599E+25
   0.789333E+14   0.250130E+07   0.122128E+07   0.181843E+12    0.40193305E+04   0.856809E+12   0.920176E+20  -0.241069E-21  -0.543609E+25
   0.789333E+14   0.250130E+07   0.122136E+07   0.179608E+12    0.40192298E+04   0.849766E+12   0.912537E+20  -0.241731E-21  -0.543607E+25
   0.789333E+14   0.250130E+07   0.122144E+07   0.177355E+12    0.40191272E+04   0.842635E+12   0.904904E+20  -0.242406E-21  -0.543621E+25
   0.789333E+14   0.250130E+07   0.122151E+07   0.175149E+12    0.40190257E+04   0.835628E+12   0.897338E+20  -0.243073E-21  -0.543688E+25
   0.789333E+14   0.250130E+07   0.122159E+07   0.172944E+12    0.40189231E+04   0.828592E+12   0.889838E+20  -0.243748E-21  -0.543697E+25
   0.789333E+14   0.250130E+07   0.122167E+07   0.170818E+12    0.40188231E+04   0.821778E+12   0.882406E+20  -0.244404E-21  -0.543460E+25
