model:  21
model depth: 10^{10}g/cc
relative accuracy in total stellar mass SMASS .1000000E-06
central grav.mass density [g/cc] .1000000E+16
stellar mass [g] .3685329E+34 stellr mass [M_{sun}]    0.185E+01
g14 - gravitational acceleration in 10^{14} cm/s^2 .2116947E+01
radius .1245748E+07
spatialKnotsNumber:   1143                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
 sigma = 0.700000E+00
The model does not account for superfluidity                                                                                                                                                            
#
   time                timeInYear       surfaceFlux    Tg[K] on rho_b         Ts     neutrinoLosses
   0.1243773000000E+15   0.394136E+07  -0.728869E+23   0.283041E+04   0.283041E+04  -0.572287E+12
   0.1245453000000E+15   0.394669E+07  -0.726183E+23   0.282780E+04   0.282780E+04  -0.569126E+12
   0.1247133000000E+15   0.395201E+07  -0.723514E+23   0.282519E+04   0.282519E+04  -0.565991E+12
   0.1248813000000E+15   0.395733E+07  -0.720859E+23   0.282260E+04   0.282260E+04  -0.562878E+12
   0.1250493000000E+15   0.396266E+07  -0.718218E+23   0.282001E+04   0.282001E+04  -0.559789E+12
   0.1252173000000E+15   0.396798E+07  -0.715592E+23   0.281743E+04   0.281743E+04  -0.556721E+12
   0.1253853000000E+15   0.397331E+07  -0.712982E+23   0.281485E+04   0.281485E+04  -0.553678E+12
   0.1255533000000E+15   0.397863E+07  -0.710387E+23   0.281229E+04   0.281229E+04  -0.550658E+12
   0.1257213000000E+15   0.398395E+07  -0.707807E+23   0.280973E+04   0.280973E+04  -0.547661E+12
   0.1258893000000E+15   0.398928E+07  -0.705240E+23   0.280718E+04   0.280718E+04  -0.544684E+12
   0.1260573000000E+15   0.399460E+07  -0.702685E+23   0.280464E+04   0.280464E+04  -0.541727E+12
   0.1262253000000E+15   0.399992E+07  -0.700142E+23   0.280210E+04   0.280210E+04  -0.538789E+12
   0.1263933000000E+15   0.400525E+07  -0.697614E+23   0.279956E+04   0.279956E+04  -0.535873E+12
   0.1265613000000E+15   0.401057E+07  -0.695099E+23   0.279704E+04   0.279704E+04  -0.532978E+12
   0.1267293000000E+15   0.401589E+07  -0.692599E+23   0.279452E+04   0.279452E+04  -0.530105E+12
   0.1268973000000E+15   0.402122E+07  -0.690112E+23   0.279201E+04   0.279201E+04  -0.527253E+12
   0.1270653000000E+15   0.402654E+07  -0.687638E+23   0.278950E+04   0.278950E+04  -0.524419E+12
   0.1272333000000E+15   0.403187E+07  -0.685177E+23   0.278700E+04   0.278700E+04  -0.521608E+12
   0.1274013000000E+15   0.403719E+07  -0.682729E+23   0.278451E+04   0.278451E+04  -0.518815E+12
   0.1275693000000E+15   0.404251E+07  -0.680294E+23   0.278202E+04   0.278202E+04  -0.516041E+12
   0.1277373000000E+15   0.404784E+07  -0.677872E+23   0.277954E+04   0.277954E+04  -0.513288E+12
   0.1279053000000E+15   0.405316E+07  -0.675463E+23   0.277707E+04   0.277707E+04  -0.510555E+12
   0.1280733000000E+15   0.405848E+07  -0.673069E+23   0.277461E+04   0.277461E+04  -0.507842E+12
   0.1282413000000E+15   0.406381E+07  -0.670687E+23   0.277215E+04   0.277215E+04  -0.505148E+12
   0.1284093000000E+15   0.406913E+07  -0.668316E+23   0.276969E+04   0.276969E+04  -0.502472E+12
   0.1285773000000E+15   0.407446E+07  -0.665959E+23   0.276725E+04   0.276725E+04  -0.499817E+12
   0.1287453000000E+15   0.407978E+07  -0.663615E+23   0.276481E+04   0.276481E+04  -0.497180E+12
   0.1289133000000E+15   0.408510E+07  -0.661283E+23   0.276238E+04   0.276238E+04  -0.494561E+12
   0.1290813000000E+15   0.409043E+07  -0.658963E+23   0.275995E+04   0.275995E+04  -0.491961E+12
   0.1292493000000E+15   0.409575E+07  -0.656654E+23   0.275753E+04   0.275753E+04  -0.489378E+12
   0.1294173000000E+15   0.410107E+07  -0.654358E+23   0.275512E+04   0.275512E+04  -0.486814E+12
   0.1295853000000E+15   0.410640E+07  -0.652073E+23   0.275271E+04   0.275271E+04  -0.484265E+12
   0.1297533000000E+15   0.411172E+07  -0.649799E+23   0.275031E+04   0.275031E+04  -0.481735E+12
   0.1299213000000E+15   0.411705E+07  -0.647538E+23   0.274791E+04   0.274791E+04  -0.479222E+12
   0.1300893000000E+15   0.412237E+07  -0.645288E+23   0.274552E+04   0.274552E+04  -0.476727E+12
   0.1302573000000E+15   0.412769E+07  -0.643049E+23   0.274314E+04   0.274314E+04  -0.474248E+12
   0.1304253000000E+15   0.413302E+07  -0.640824E+23   0.274076E+04   0.274076E+04  -0.471788E+12
   0.1305933000000E+15   0.413834E+07  -0.638610E+23   0.273839E+04   0.273839E+04  -0.469346E+12
   0.1307613000000E+15   0.414366E+07  -0.636409E+23   0.273603E+04   0.273603E+04  -0.466921E+12
   0.1309293000000E+15   0.414899E+07  -0.634217E+23   0.273367E+04   0.273367E+04  -0.464512E+12
   0.1310973000000E+15   0.415431E+07  -0.632036E+23   0.273132E+04   0.273132E+04  -0.462117E+12
   0.1312653000000E+15   0.415964E+07  -0.629867E+23   0.272897E+04   0.272897E+04  -0.459740E+12
   0.1314333000000E+15   0.416496E+07  -0.627708E+23   0.272663E+04   0.272663E+04  -0.457379E+12
   0.1316013000000E+15   0.417028E+07  -0.625563E+23   0.272430E+04   0.272430E+04  -0.455037E+12
   0.1317693000000E+15   0.417561E+07  -0.623429E+23   0.272197E+04   0.272197E+04  -0.452710E+12
   0.1319373000000E+15   0.418093E+07  -0.621304E+23   0.271965E+04   0.271965E+04  -0.450398E+12
   0.1321053000000E+15   0.418625E+07  -0.619190E+23   0.271733E+04   0.271733E+04  -0.448100E+12
   0.1322733000000E+15   0.419158E+07  -0.617087E+23   0.271502E+04   0.271502E+04  -0.445819E+12
   0.1324413000000E+15   0.419690E+07  -0.614996E+23   0.271272E+04   0.271272E+04  -0.443555E+12
   0.1326093000000E+15   0.420222E+07  -0.612913E+23   0.271042E+04   0.271042E+04  -0.441304E+12
   0.1327773000000E+15   0.420755E+07  -0.610843E+23   0.270813E+04   0.270813E+04  -0.439070E+12
   0.1329453000000E+15   0.421287E+07  -0.608783E+23   0.270584E+04   0.270584E+04  -0.436851E+12
   0.1331133000000E+15   0.421820E+07  -0.606732E+23   0.270356E+04   0.270356E+04  -0.434646E+12
   0.1332813000000E+15   0.422352E+07  -0.604693E+23   0.270128E+04   0.270128E+04  -0.432456E+12
   0.1334493000000E+15   0.422884E+07  -0.602664E+23   0.269901E+04   0.269901E+04  -0.430281E+12
   0.1336173000000E+15   0.423417E+07  -0.600644E+23   0.269675E+04   0.269675E+04  -0.428120E+12
   0.1337853000000E+15   0.423949E+07  -0.598636E+23   0.269449E+04   0.269449E+04  -0.425974E+12
   0.1339533000000E+15   0.424481E+07  -0.596637E+23   0.269224E+04   0.269224E+04  -0.423843E+12
   0.1341213000000E+15   0.425014E+07  -0.594648E+23   0.268999E+04   0.268999E+04  -0.421725E+12
   0.1342893000000E+15   0.425546E+07  -0.592670E+23   0.268775E+04   0.268775E+04  -0.419622E+12
   0.1344573000000E+15   0.426079E+07  -0.590701E+23   0.268552E+04   0.268552E+04  -0.417533E+12
   0.1346253000000E+15   0.426611E+07  -0.588743E+23   0.268329E+04   0.268329E+04  -0.415459E+12
   0.1347933000000E+15   0.427143E+07  -0.586793E+23   0.268107E+04   0.268107E+04  -0.413397E+12
   0.1349613000000E+15   0.427676E+07  -0.584853E+23   0.267885E+04   0.267885E+04  -0.411348E+12
   0.1351293000000E+15   0.428208E+07  -0.582924E+23   0.267664E+04   0.267664E+04  -0.409314E+12
   0.1352973000000E+15   0.428740E+07  -0.581004E+23   0.267443E+04   0.267443E+04  -0.407294E+12
   0.1354653000000E+15   0.429273E+07  -0.579094E+23   0.267223E+04   0.267223E+04  -0.405287E+12
   0.1356333000000E+15   0.429805E+07  -0.577191E+23   0.267003E+04   0.267003E+04  -0.403291E+12
   0.1358013000000E+15   0.430338E+07  -0.575298E+23   0.266784E+04   0.266784E+04  -0.401309E+12
   0.1359693000000E+15   0.430870E+07  -0.573414E+23   0.266565E+04   0.266565E+04  -0.399339E+12
   0.1361373000000E+15   0.431402E+07  -0.571540E+23   0.266347E+04   0.266347E+04  -0.397383E+12
   0.1363053000000E+15   0.431935E+07  -0.569677E+23   0.266130E+04   0.266130E+04  -0.395442E+12
   0.1364733000000E+15   0.432467E+07  -0.567821E+23   0.265913E+04   0.265913E+04  -0.393511E+12
   0.1366413000000E+15   0.432999E+07  -0.565974E+23   0.265696E+04   0.265696E+04  -0.391592E+12
   0.1368093000000E+15   0.433532E+07  -0.564135E+23   0.265480E+04   0.265480E+04  -0.389686E+12
   0.1369773000000E+15   0.434064E+07  -0.562306E+23   0.265265E+04   0.265265E+04  -0.387792E+12
   0.1371453000000E+15   0.434597E+07  -0.560486E+23   0.265050E+04   0.265050E+04  -0.385910E+12
   0.1373133000000E+15   0.435129E+07  -0.558674E+23   0.264835E+04   0.264835E+04  -0.384041E+12
   0.1374813000000E+15   0.435661E+07  -0.556872E+23   0.264622E+04   0.264622E+04  -0.382184E+12
   0.1376493000000E+15   0.436194E+07  -0.555078E+23   0.264408E+04   0.264408E+04  -0.380338E+12
   0.1378173000000E+15   0.436726E+07  -0.553293E+23   0.264195E+04   0.264195E+04  -0.378505E+12
   0.1379853000000E+15   0.437258E+07  -0.551516E+23   0.263983E+04   0.263983E+04  -0.376684E+12
   0.1381533000000E+15   0.437791E+07  -0.549748E+23   0.263771E+04   0.263771E+04  -0.374874E+12
   0.1383213000000E+15   0.438323E+07  -0.547989E+23   0.263560E+04   0.263560E+04  -0.373076E+12
   0.1384893000000E+15   0.438855E+07  -0.546238E+23   0.263349E+04   0.263349E+04  -0.371289E+12
   0.1386573000000E+15   0.439388E+07  -0.544497E+23   0.263139E+04   0.263139E+04  -0.369516E+12
   0.1388253000000E+15   0.439920E+07  -0.542764E+23   0.262929E+04   0.262929E+04  -0.367753E+12
   0.1389933000000E+15   0.440453E+07  -0.541038E+23   0.262720E+04   0.262720E+04  -0.366000E+12
   0.1391613000000E+15   0.440985E+07  -0.539321E+23   0.262511E+04   0.262511E+04  -0.364259E+12
   0.1393293000000E+15   0.441517E+07  -0.537611E+23   0.262303E+04   0.262303E+04  -0.362528E+12
   0.1394973000000E+15   0.442050E+07  -0.535911E+23   0.262096E+04   0.262096E+04  -0.360810E+12
   0.1396653000000E+15   0.442582E+07  -0.534219E+23   0.261888E+04   0.261888E+04  -0.359102E+12
   0.1398333000000E+15   0.443114E+07  -0.532532E+23   0.261681E+04   0.261681E+04  -0.357403E+12
   0.1400013000000E+15   0.443647E+07  -0.530855E+23   0.261475E+04   0.261475E+04  -0.355716E+12
   0.1401693000000E+15   0.444179E+07  -0.529186E+23   0.261269E+04   0.261269E+04  -0.354039E+12
   0.1403373000000E+15   0.444712E+07  -0.527523E+23   0.261064E+04   0.261064E+04  -0.352372E+12
   0.1405053000000E+15   0.445244E+07  -0.525869E+23   0.260859E+04   0.260859E+04  -0.350716E+12
   0.1406733000000E+15   0.445776E+07  -0.524223E+23   0.260655E+04   0.260655E+04  -0.349071E+12
   0.1408413000000E+15   0.446309E+07  -0.522584E+23   0.260451E+04   0.260451E+04  -0.347435E+12
   0.1410093000000E+15   0.446841E+07  -0.520953E+23   0.260247E+04   0.260247E+04  -0.345809E+12
   0.1411773000000E+15   0.447373E+07  -0.519329E+23   0.260044E+04   0.260044E+04  -0.344194E+12
   0.1413453000000E+15   0.447906E+07  -0.517714E+23   0.259842E+04   0.259842E+04  -0.342590E+12
   0.1415133000000E+15   0.448438E+07  -0.516106E+23   0.259640E+04   0.259640E+04  -0.340995E+12
   0.1416813000000E+15   0.448971E+07  -0.514506E+23   0.259438E+04   0.259438E+04  -0.339410E+12
   0.1418493000000E+15   0.449503E+07  -0.512913E+23   0.259237E+04   0.259237E+04  -0.337835E+12
   0.1420173000000E+15   0.450035E+07  -0.511327E+23   0.259037E+04   0.259037E+04  -0.336269E+12
   0.1421853000000E+15   0.450568E+07  -0.509748E+23   0.258836E+04   0.258836E+04  -0.334713E+12
   0.1423533000000E+15   0.451100E+07  -0.508178E+23   0.258637E+04   0.258637E+04  -0.333168E+12
   0.1425213000000E+15   0.451632E+07  -0.506615E+23   0.258438E+04   0.258438E+04  -0.331632E+12
   0.1426893000000E+15   0.452165E+07  -0.505059E+23   0.258239E+04   0.258239E+04  -0.330106E+12
   0.1428573000000E+15   0.452697E+07  -0.503510E+23   0.258041E+04   0.258041E+04  -0.328588E+12
   0.1430253000000E+15   0.453230E+07  -0.501967E+23   0.257843E+04   0.257843E+04  -0.327079E+12
   0.1431933000000E+15   0.453762E+07  -0.500432E+23   0.257646E+04   0.257646E+04  -0.325579E+12
   0.1433613000000E+15   0.454294E+07  -0.498903E+23   0.257449E+04   0.257449E+04  -0.324088E+12
   0.1435293000000E+15   0.454827E+07  -0.497382E+23   0.257252E+04   0.257252E+04  -0.322607E+12
   0.1436973000000E+15   0.455359E+07  -0.495868E+23   0.257056E+04   0.257056E+04  -0.321136E+12
   0.1438653000000E+15   0.455891E+07  -0.494361E+23   0.256861E+04   0.256861E+04  -0.319673E+12
   0.1440333000000E+15   0.456424E+07  -0.492862E+23   0.256666E+04   0.256666E+04  -0.318220E+12
   0.1442013000000E+15   0.456956E+07  -0.491369E+23   0.256471E+04   0.256471E+04  -0.316776E+12
   0.1443693000000E+15   0.457488E+07  -0.489881E+23   0.256277E+04   0.256277E+04  -0.315338E+12
   0.1445373000000E+15   0.458021E+07  -0.488400E+23   0.256083E+04   0.256083E+04  -0.313909E+12
   0.1447053000000E+15   0.458553E+07  -0.486927E+23   0.255889E+04   0.255889E+04  -0.312489E+12
   0.1448733000000E+15   0.459086E+07  -0.485459E+23   0.255696E+04   0.255696E+04  -0.311078E+12
   0.1450413000000E+15   0.459618E+07  -0.483999E+23   0.255504E+04   0.255504E+04  -0.309675E+12
   0.1452093000000E+15   0.460150E+07  -0.482546E+23   0.255312E+04   0.255312E+04  -0.308282E+12
   0.1453773000000E+15   0.460683E+07  -0.481100E+23   0.255120E+04   0.255120E+04  -0.306897E+12
   0.1455453000000E+15   0.461215E+07  -0.479660E+23   0.254929E+04   0.254929E+04  -0.305520E+12
   0.1457133000000E+15   0.461747E+07  -0.478227E+23   0.254739E+04   0.254739E+04  -0.304152E+12
   0.1458813000000E+15   0.462280E+07  -0.476799E+23   0.254548E+04   0.254548E+04  -0.302791E+12
   0.1460493000000E+15   0.462812E+07  -0.475379E+23   0.254359E+04   0.254359E+04  -0.301439E+12
   0.1462173000000E+15   0.463345E+07  -0.473964E+23   0.254169E+04   0.254169E+04  -0.300094E+12
   0.1463853000000E+15   0.463877E+07  -0.472554E+23   0.253980E+04   0.253980E+04  -0.298756E+12
   0.1465533000000E+15   0.464409E+07  -0.471152E+23   0.253791E+04   0.253791E+04  -0.297427E+12
   0.1467213000000E+15   0.464942E+07  -0.469755E+23   0.253603E+04   0.253603E+04  -0.296105E+12
   0.1468893000000E+15   0.465474E+07  -0.468364E+23   0.253415E+04   0.253415E+04  -0.294791E+12
   0.1470573000000E+15   0.466006E+07  -0.466979E+23   0.253227E+04   0.253227E+04  -0.293484E+12
   0.1472253000000E+15   0.466539E+07  -0.465600E+23   0.253040E+04   0.253040E+04  -0.292186E+12
   0.1473933000000E+15   0.467071E+07  -0.464228E+23   0.252854E+04   0.252854E+04  -0.290895E+12
   0.1475613000000E+15   0.467604E+07  -0.462862E+23   0.252667E+04   0.252667E+04  -0.289612E+12
   0.1477293000000E+15   0.468136E+07  -0.461504E+23   0.252482E+04   0.252482E+04  -0.288338E+12
   0.1478973000000E+15   0.468668E+07  -0.460152E+23   0.252297E+04   0.252297E+04  -0.287072E+12
   0.1480653000000E+15   0.469201E+07  -0.458805E+23   0.252112E+04   0.252112E+04  -0.285813E+12
   0.1482333000000E+15   0.469733E+07  -0.457464E+23   0.251928E+04   0.251928E+04  -0.284561E+12
   0.1484013000000E+15   0.470265E+07  -0.456129E+23   0.251744E+04   0.251744E+04  -0.283316E+12
   0.1485693000000E+15   0.470798E+07  -0.454799E+23   0.251560E+04   0.251560E+04  -0.282077E+12
   0.1487373000000E+15   0.471330E+07  -0.453475E+23   0.251376E+04   0.251376E+04  -0.280846E+12
   0.1489053000000E+15   0.471863E+07  -0.452156E+23   0.251193E+04   0.251193E+04  -0.279622E+12
   0.1490733000000E+15   0.472395E+07  -0.450842E+23   0.251011E+04   0.251011E+04  -0.278405E+12
   0.1492413000000E+15   0.472927E+07  -0.449535E+23   0.250829E+04   0.250829E+04  -0.277195E+12
   0.1494093000000E+15   0.473460E+07  -0.448233E+23   0.250647E+04   0.250647E+04  -0.275991E+12
   0.1495773000000E+15   0.473992E+07  -0.446937E+23   0.250466E+04   0.250466E+04  -0.274795E+12
   0.1497453000000E+15   0.474524E+07  -0.445647E+23   0.250285E+04   0.250285E+04  -0.273607E+12
   0.1499133000000E+15   0.475057E+07  -0.444362E+23   0.250104E+04   0.250104E+04  -0.272424E+12
   0.1500813000000E+15   0.475589E+07  -0.443083E+23   0.249924E+04   0.249924E+04  -0.271248E+12
   0.1502493000000E+15   0.476121E+07  -0.441810E+23   0.249744E+04   0.249744E+04  -0.270080E+12
   0.1504173000000E+15   0.476654E+07  -0.440541E+23   0.249565E+04   0.249565E+04  -0.268918E+12
   0.1505853000000E+15   0.477186E+07  -0.439279E+23   0.249386E+04   0.249386E+04  -0.267763E+12
   0.1507533000000E+15   0.477719E+07  -0.438022E+23   0.249207E+04   0.249207E+04  -0.266614E+12
   0.1509213000000E+15   0.478251E+07  -0.436771E+23   0.249029E+04   0.249029E+04  -0.265473E+12
   0.1510893000000E+15   0.478783E+07  -0.435525E+23   0.248851E+04   0.248851E+04  -0.264337E+12
   0.1512573000000E+15   0.479316E+07  -0.434284E+23   0.248674E+04   0.248674E+04  -0.263209E+12
   0.1514253000000E+15   0.479848E+07  -0.433049E+23   0.248497E+04   0.248497E+04  -0.262087E+12
   0.1515933000000E+15   0.480380E+07  -0.431819E+23   0.248320E+04   0.248320E+04  -0.260971E+12
   0.1517613000000E+15   0.480913E+07  -0.430594E+23   0.248144E+04   0.248144E+04  -0.259861E+12
   0.1519293000000E+15   0.481445E+07  -0.429374E+23   0.247968E+04   0.247968E+04  -0.258758E+12
   0.1520973000000E+15   0.481978E+07  -0.428160E+23   0.247792E+04   0.247792E+04  -0.257661E+12
   0.1522653000000E+15   0.482510E+07  -0.426950E+23   0.247617E+04   0.247617E+04  -0.256569E+12
   0.1524333000000E+15   0.483042E+07  -0.425745E+23   0.247442E+04   0.247442E+04  -0.255484E+12
   0.1526013000000E+15   0.483575E+07  -0.424545E+23   0.247268E+04   0.247268E+04  -0.254405E+12
   0.1527693000000E+15   0.484107E+07  -0.423351E+23   0.247094E+04   0.247094E+04  -0.253332E+12
   0.1529373000000E+15   0.484639E+07  -0.422162E+23   0.246920E+04   0.246920E+04  -0.252266E+12
   0.1531053000000E+15   0.485172E+07  -0.420977E+23   0.246747E+04   0.246747E+04  -0.251205E+12
   0.1532733000000E+15   0.485704E+07  -0.419797E+23   0.246573E+04   0.246573E+04  -0.250149E+12
   0.1534413000000E+15   0.486237E+07  -0.418623E+23   0.246401E+04   0.246401E+04  -0.249100E+12
   0.1536093000000E+15   0.486769E+07  -0.417454E+23   0.246229E+04   0.246229E+04  -0.248058E+12
   0.1537773000000E+15   0.487301E+07  -0.416290E+23   0.246057E+04   0.246057E+04  -0.247021E+12
   0.1539453000000E+15   0.487834E+07  -0.415130E+23   0.245885E+04   0.245885E+04  -0.245989E+12
   0.1541133000000E+15   0.488366E+07  -0.413975E+23   0.245714E+04   0.245714E+04  -0.244963E+12
   0.1542813000000E+15   0.488898E+07  -0.412825E+23   0.245543E+04   0.245543E+04  -0.243943E+12
   0.1544493000000E+15   0.489431E+07  -0.411680E+23   0.245373E+04   0.245373E+04  -0.242929E+12
   0.1546173000000E+15   0.489963E+07  -0.410540E+23   0.245203E+04   0.245203E+04  -0.241920E+12
   0.1547853000000E+15   0.490495E+07  -0.409404E+23   0.245033E+04   0.245033E+04  -0.240917E+12
   0.1549533000000E+15   0.491028E+07  -0.408274E+23   0.244864E+04   0.244864E+04  -0.239921E+12
   0.1551213000000E+15   0.491560E+07  -0.407148E+23   0.244695E+04   0.244695E+04  -0.238928E+12
   0.1552893000000E+15   0.492093E+07  -0.406026E+23   0.244526E+04   0.244526E+04  -0.237942E+12
   0.1554573000000E+15   0.492625E+07  -0.404909E+23   0.244358E+04   0.244358E+04  -0.236960E+12
   0.1556253000000E+15   0.493157E+07  -0.403797E+23   0.244190E+04   0.244190E+04  -0.235985E+12
   0.1557933000000E+15   0.493690E+07  -0.402690E+23   0.244022E+04   0.244022E+04  -0.235015E+12
   0.1559613000000E+15   0.494222E+07  -0.401587E+23   0.243855E+04   0.243855E+04  -0.234050E+12
   0.1561293000000E+15   0.494754E+07  -0.400488E+23   0.243688E+04   0.243688E+04  -0.233090E+12
   0.1562973000000E+15   0.495287E+07  -0.399393E+23   0.243521E+04   0.243521E+04  -0.232135E+12
   0.1564653000000E+15   0.495819E+07  -0.398302E+23   0.243355E+04   0.243355E+04  -0.231184E+12
   0.1566333000000E+15   0.496352E+07  -0.397217E+23   0.243189E+04   0.243189E+04  -0.230240E+12
   0.1568013000000E+15   0.496884E+07  -0.396135E+23   0.243023E+04   0.243023E+04  -0.229300E+12
   0.1569693000000E+15   0.497416E+07  -0.395059E+23   0.242858E+04   0.242858E+04  -0.228366E+12
   0.1571373000000E+15   0.497949E+07  -0.393986E+23   0.242693E+04   0.242693E+04  -0.227437E+12
   0.1573053000000E+15   0.498481E+07  -0.392918E+23   0.242528E+04   0.242528E+04  -0.226512E+12
   0.1574733000000E+15   0.499013E+07  -0.391854E+23   0.242364E+04   0.242364E+04  -0.225593E+12
   0.1576413000000E+15   0.499546E+07  -0.390794E+23   0.242200E+04   0.242200E+04  -0.224679E+12
   0.1578093000000E+15   0.500078E+07  -0.389739E+23   0.242036E+04   0.242036E+04  -0.223770E+12
